all_house_data.res_id,all_house_data.res_type,all_house_data.pc_detail_url,all_house_data.m_detail_url,all_house_data.city_name,all_house_data.area_name,all_house_data.business_circle_name,all_house_data.residential_name,all_house_data.property_address,all_house_data.house_type,all_house_data.build_area,all_house_data.orientation,all_house_data.floor,all_house_data.fitment_type,all_house_data.price,all_house_data.apartment_type,all_house_data.rent_type,all_house_data.audit_status,all_house_data.audit_time,all_house_data.wbo_call_count,all_house_data.wbo_mobile_call_count,all_house_data.house_room_features,all_house_data.datestr
10897,APARTMENT,http://www.ishangzu.com/he/10897.html,http://m.ishangzu.com/hz/he/10897.html,杭州市,滨江区,一桥南,同方超级星期天,同方超级星期天1幢1单元0111室甲,1-0-1-1-1,15.00,南,1|13,精装修,2450.00,品牌公寓,合租,已下架,2017-04-09 16:24:48.0,0,0,,2017-04-14
1089714,HOUSE,http://www.ishangzu.com/zheng/1089714.html,http://m.ishangzu.com/hz/zheng/1089714.html,杭州市,拱墅区,拱宸桥,大浒东苑,大浒东苑25幢3单元0401室,3-1-1-1-1,80.00,东南,4|21,简装,3000.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1089735,HOUSE,http://www.ishangzu.com/zheng/1089735.html,http://m.ishangzu.com/hz/zheng/1089735.html,杭州市,拱墅区,大关,三宝新村,三宝新村15-1幢2单元0201室,2-1-1-1-1,73.00,南,2|7,简装,1800.00,,,已下架,2016-07-27 22:23:30.0,0,0,,2017-04-14
1089742,HOUSE,http://www.ishangzu.com/zheng/1089742.html,http://m.ishangzu.com/hz/zheng/1089742.html,杭州市,上城区,潮鸣,万安南苑,万安南苑2幢1单元0701室,3-2-2-1,140.57,,7|15,精装配置齐全,5600.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1089760,HOUSE,http://www.ishangzu.com/zheng/1089760.html,http://m.ishangzu.com/hz/zheng/1089760.html,杭州市,下城区,和平,施家花园,施家花园2幢3单元0302室,3-2-1-1-1,110.00,东北,3|26,简装,3500.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1089778,HOUSE,http://www.ishangzu.com/zheng/1089778.html,http://m.ishangzu.com/hz/zheng/1089778.html,杭州市,下城区,东新,东新园雪峰苑,东新园雪峰苑5幢2单元1101室,1-1-1-1-1,62.00,南,11|20,精装配置齐全,2900.00,,,申请已发布,2016-07-27 22:23:30.0,0,0,,2017-04-14
1089779,HOUSE,http://www.ishangzu.com/zheng/1089779.html,http://m.ishangzu.com/hz/zheng/1089779.html,杭州市,下城区,宝善,锦园,锦园4幢15单元702室,2-1-1-1-1,51.00,南,7|7,精装配置齐全,3300.00,,,已下架,2016-11-04 14:52:31.0,0,0,,2017-04-14
1089805,HOUSE,http://www.ishangzu.com/zheng/1089805.html,http://m.ishangzu.com/hz/zheng/1089805.html,杭州市,下城区,和平,现代之窗,现代之窗西幢0913室,1-0-0-1-0,40.00,北,9|25,毛坯,2700.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1089991,HOUSE,http://www.ishangzu.com/zheng/1089991.html,http://m.ishangzu.com/hz/zheng/1089991.html,杭州市,西湖区,文新,天河西苑,天河西苑12幢3单元0302室,3-1-1-1,70.15,,3|7,简装,2000.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1090076,HOUSE,http://www.ishangzu.com/zheng/1090076.html,http://m.ishangzu.com/hz/zheng/1090076.html,杭州市,拱墅区,大关,新青年广场,新青年广场A幢1815室,3-2-1-1-1,155.00,东南,18|30,简装,7500.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1090130,HOUSE,http://www.ishangzu.com/zheng/1090130.html,http://m.ishangzu.com/hz/zheng/1090130.html,杭州市,下城区,宝善,永康苑,永康苑43幢2单元0104室,2-1-1-1-1,60.00,南,1|8,简装,3000.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1090132,HOUSE,http://www.ishangzu.com/zheng/1090132.html,http://m.ishangzu.com/hz/zheng/1090132.html,杭州市,西湖区,三墩,三墩颐景园,三墩颐景园荷风苑09幢1单元0802室,2-2-1-1-1,104.69,南,8|9,简装,2000.00,,,已下架,2016-07-27 22:23:30.0,0,0,,2017-04-14
1090407,HOUSE,http://www.ishangzu.com/zheng/1090407.html,http://m.ishangzu.com/hz/zheng/1090407.html,杭州市,下城区,潮鸣,东清大厦,东清大厦A幢5A36室,1-1-1-1-1,99.00,南,5|99,毛坯,5000.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1090507,HOUSE,http://www.ishangzu.com/zheng/1090507.html,http://m.ishangzu.com/hz/zheng/1090507.html,杭州市,下城区,和平,德胜东村,德胜东村64幢2单元102室,2-1-0-1-1,49.00,南,1|7,简装,2020.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1090516,HOUSE,http://www.ishangzu.com/zheng/1090516.html,http://m.ishangzu.com/hz/zheng/1090516.html,杭州市,下城区,宝善,东园z(1-36),东园z(1-36)22幢3单元0302室,3-2-1-1-1,108.00,南,3|0,简装,3900.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1090535,HOUSE,http://www.ishangzu.com/zheng/1090535.html,http://m.ishangzu.com/hz/zheng/1090535.html,杭州市,江干区,九堡,彭埠花园,彭埠花园2幢2单元0302室,2-1-1-1-1,60.00,北,3|6,简装,2100.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1090631,HOUSE,http://www.ishangzu.com/zheng/1090631.html,http://m.ishangzu.com/hz/zheng/1090631.html,杭州市,西湖区,文苑,康乐新村,康乐新村8幢3单元0302室,3-1-1-1,92.58,南,3|8,精装配置齐全,2900.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1090656,HOUSE,http://www.ishangzu.com/zheng/1090656.html,http://m.ishangzu.com/hz/zheng/1090656.html,杭州市,拱墅区,米市巷,美都广场,美都广场C座1单元0611室,1-0-0-0-0,75.00,南,6|22,简装,4500.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1090657,HOUSE,http://www.ishangzu.com/zheng/1090657.html,http://m.ishangzu.com/hz/zheng/1090657.html,杭州市,江干区,下沙沿江,多蓝水岸2,多蓝水岸2碧海苑9幢1单元0501,3-2-2-2,134.00,南,5|35,毛坯,1200.00,,,已下架,2016-07-27 22:23:30.0,0,0,,2017-04-14
1090811,HOUSE,http://www.ishangzu.com/zheng/1090811.html,http://m.ishangzu.com/hz/zheng/1090811.html,杭州市,上城区,清泰（城站）,西湖金座,西湖金座单栋1单元2019室,1-0-1-1-1,50.00,东北,20|0,精装配置齐全,4200.00,,,已下架,2017-04-10 14:41:34.0,0,0,,2017-04-14
1090820,HOUSE,http://www.ishangzu.com/zheng/1090820.html,http://m.ishangzu.com/hz/zheng/1090820.html,杭州市,上城区,菜市桥,翰林花园,翰林花园22幢1单元0602室,2-1-1-1-1,68.00,东北,6|27,简装,3500.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1090877,HOUSE,http://www.ishangzu.com/zheng/1090877.html,http://m.ishangzu.com/hz/zheng/1090877.html,杭州市,拱墅区,米市巷,云河大厦,云河大厦A幢1单元1605室,1-0-0-1-1,42.00,南,16|25,精装配置齐全,2450.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1091,APARTMENT,http://www.ishangzu.com/he/1091.html,http://m.ishangzu.com/hz/he/1091.html,杭州市,西湖区,西溪,西溪水岸花苑,西溪水岸花苑26幢2单元0701甲,3-1-1-1-2,16.00,南,7|11,精装修,1650.00,品牌公寓,合租,已下架,2017-02-27 19:34:27.0,0,0,阳台,2017-04-14
1091076,HOUSE,http://www.ishangzu.com/zheng/1091076.html,http://m.ishangzu.com/hz/zheng/1091076.html,杭州市,拱墅区,大关,新青年广场,新青年广场C幢1504室,1-1-1-1-1,40.00,东北,15|21,精装配置齐全,2600.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1091203,HOUSE,http://www.ishangzu.com/zheng/1091203.html,http://m.ishangzu.com/hz/zheng/1091203.html,杭州市,西湖区,文教,银马公寓,银马公寓5幢1单元2002室,3-2-1-2-2,164.00,北,20|26,豪华装修,9000.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1091212,HOUSE,http://www.ishangzu.com/zheng/1091212.html,http://m.ishangzu.com/hz/zheng/1091212.html,杭州市,下城区,西湖文化广场,中山花园,中山花园40幢1单元0501室,1-1-1-1-1,50.00,南,5|6,简装,3200.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1091230,HOUSE,http://www.ishangzu.com/zheng/1091230.html,http://m.ishangzu.com/hz/zheng/1091230.html,杭州市,下城区,孩儿巷,仙林福座,仙林福座1栋0701室,1-1-1-1-1,70.00,南,7|18,精装配置齐全,4300.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1091231,HOUSE,http://www.ishangzu.com/zheng/1091231.html,http://m.ishangzu.com/hz/zheng/1091231.html,杭州市,拱墅区,大关,大关西六苑,大关西六苑9幢4单元0402室,2-1-1-1,60.00,,4|7,精装配置齐全,1950.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1091304,HOUSE,http://www.ishangzu.com/zheng/1091304.html,http://m.ishangzu.com/hz/zheng/1091304.html,杭州市,拱墅区,大关,大关南一苑,大关南一苑3幢1单元0401室,2-1-1-1-1,60.00,北,4|6,精装配置齐全,2800.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1091424,HOUSE,http://www.ishangzu.com/zheng/1091424.html,http://m.ishangzu.com/hz/zheng/1091424.html,杭州市,下城区,天水,三华园,三华园3栋0405室,1-0-1-1-0,36.00,南,4|53,简装,2800.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1091483,HOUSE,http://www.ishangzu.com/zheng/1091483.html,http://m.ishangzu.com/hz/zheng/1091483.html,杭州市,下城区,庆春,思鑫坊,思鑫坊6号1单元0101室,2-1-1-1-1,53.00,南,1|1,简装,2200.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
10916,APARTMENT,http://www.ishangzu.com/he/10916.html,http://m.ishangzu.com/hz/he/10916.html,杭州市,西湖区,西溪,中海西溪华府,中海西溪华府8幢1单元0501乙,3-2-1-1-1,10.00,北,5|11,精装修,1550.00,品牌公寓,合租,已下架,2017-03-24 13:46:08.0,0,0,飘窗,2017-04-14
1091608,HOUSE,http://www.ishangzu.com/zheng/1091608.html,http://m.ishangzu.com/hz/zheng/1091608.html,杭州市,西湖区,文苑,金都花园,金都花园10幢2单元0701室,1-1-1-1-1,43.00,南,7|7,精装配置齐全,2500.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1091625,HOUSE,http://www.ishangzu.com/zheng/1091625.html,http://m.ishangzu.com/hz/zheng/1091625.html,杭州市,西湖区,保俶路,王家弄,王家弄7幢0703室,2-1-1-1-1,51.00,南,7|7,简装,3500.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1091636,HOUSE,http://www.ishangzu.com/zheng/1091636.html,http://m.ishangzu.com/hz/zheng/1091636.html,杭州市,拱墅区,大关,德胜新村,德胜新村77幢3单元202室,2-1-1-0-1,80.00,南,2|6,简装,3100.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1091647,HOUSE,http://www.ishangzu.com/zheng/1091647.html,http://m.ishangzu.com/hz/zheng/1091647.html,杭州市,下城区,宝善,新华坊,新华坊12幢1单元0601室,3-2-1-2-1,120.00,南,6|7,精装配置齐全,5000.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1091651,HOUSE,http://www.ishangzu.com/zheng/1091651.html,http://m.ishangzu.com/hz/zheng/1091651.html,杭州市,江干区,下沙沿江,华元梦琴湾,华元梦琴湾5幢1单元1101,4-2-3-1,150.00,,11|18,,2000.00,,,已下架,2016-07-27 22:23:30.0,0,0,,2017-04-14
1091663,HOUSE,http://www.ishangzu.com/zheng/1091663.html,http://m.ishangzu.com/hz/zheng/1091663.html,杭州市,西湖区,申花,耀江文鼎苑,耀江文鼎苑19幢2单元0301室,3-2-1-2-1,127.00,南,3|7,毛坯,1800.00,,,已下架,2016-07-27 22:23:30.0,0,0,,2017-04-14
1091682,HOUSE,http://www.ishangzu.com/zheng/1091682.html,http://m.ishangzu.com/hz/zheng/1091682.html,杭州市,西湖区,三墩,三坝雅苑,三坝雅苑24幢1单元0502室,3-2-1-2-1,105.00,北,5|7,简装,2900.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1091699,HOUSE,http://www.ishangzu.com/zheng/1091699.html,http://m.ishangzu.com/hz/zheng/1091699.html,杭州市,下城区,和平,绿洲花园,绿洲花园2幢2单元0302室,3-2-0-2-1,127.00,南,3|20,简装,5400.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1091725,HOUSE,http://www.ishangzu.com/zheng/1091725.html,http://m.ishangzu.com/hz/zheng/1091725.html,杭州市,下城区,和平,德胜东村,德胜东村65幢3单元202室,2-1-1-1-1,53.00,南,2|7,简装,1900.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1091757,HOUSE,http://www.ishangzu.com/zheng/1091757.html,http://m.ishangzu.com/hz/zheng/1091757.html,杭州市,西湖区,文苑,府苑新村,府苑新村53幢1单元0102室,2-2-1-1-1,86.00,东北,1|6,精装配置齐全,4000.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1091781,HOUSE,http://www.ishangzu.com/zheng/1091781.html,http://m.ishangzu.com/hz/zheng/1091781.html,杭州市,下城区,庆春,东方金座,东方金座A座1505室,1-1-1-1-1,72.00,南,15|28,豪华装修,9000.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1091783,HOUSE,http://www.ishangzu.com/zheng/1091783.html,http://m.ishangzu.com/hz/zheng/1091783.html,杭州市,下城区,庆春,长生路,长生路66号1单元0605室,1-1-1-1-0,126.00,南,6|12,精装配置齐全,10000.00,,,已下架,2016-07-27 22:23:30.0,0,0,,2017-04-14
1091801,HOUSE,http://www.ishangzu.com/zheng/1091801.html,http://m.ishangzu.com/hz/zheng/1091801.html,杭州市,下城区,和平,施家花园,施家花园11栋2单元0501室,2-2-1-1-1,81.70,北,5|7,简装,3600.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1091852,HOUSE,http://www.ishangzu.com/zheng/1091852.html,http://m.ishangzu.com/hz/zheng/1091852.html,杭州市,下城区,流水苑,流水苑,流水苑33幢1单元0601室,2-2-1-1-1,90.00,,6|7,精装配置齐全,4000.00,,,申请已发布,2016-07-27 22:23:30.0,0,0,,2017-04-14
1091927,HOUSE,http://www.ishangzu.com/zheng/1091927.html,http://m.ishangzu.com/hz/zheng/1091927.html,杭州市,下城区,潮鸣,刀茅巷,刀茅巷145号商铺0101室,1-1-0-1-1,45.00,南,1|6,毛坯,5000.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1092031,HOUSE,http://www.ishangzu.com/zheng/1092031.html,http://m.ishangzu.com/hz/zheng/1092031.html,杭州市,下城区,流水苑,流水苑,流水苑9幢1单元0301室,3-1-1-1-1,70.00,南,3|7,简装,3800.00,,,已下架,2017-02-28 18:17:24.0,0,0,,2017-04-14
1092055,HOUSE,http://www.ishangzu.com/zheng/1092055.html,http://m.ishangzu.com/hz/zheng/1092055.html,杭州市,下城区,三塘,三塘桃园,三塘桃园4幢2单元0401室,2-2-1-1-1,77.00,东南,4|7,精装配置齐全,2100.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1092191,HOUSE,http://www.ishangzu.com/zheng/1092191.html,http://m.ishangzu.com/hz/zheng/1092191.html,杭州市,江干区,三里亭,蓝天城市花园,蓝天城市花园2幢4单元0201室,2-2-1-1,80.00,南,2|7,精装配置齐全,3500.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1092246,HOUSE,http://www.ishangzu.com/zheng/1092246.html,http://m.ishangzu.com/hz/zheng/1092246.html,杭州市,下城区,和平,绿洲花园,绿洲花园9幢2单元0801室,2-2-1-1-1,110.00,南,8|20,精装配置齐全,7500.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1092353,HOUSE,http://www.ishangzu.com/zheng/1092353.html,http://m.ishangzu.com/hz/zheng/1092353.html,杭州市,拱墅区,大关,德胜新村,德胜新村78幢1单元502室,2-1-1-1-1,50.00,南,5|7,简装,3000.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1092369,HOUSE,http://www.ishangzu.com/zheng/1092369.html,http://m.ishangzu.com/hz/zheng/1092369.html,杭州市,西湖区,三墩,都市水乡,都市水乡水滟苑1幢1单元0902室,2-2-1-1-1,95.00,南,9|16,精装配置齐全,1800.00,,,已下架,2016-07-27 22:23:30.0,0,0,,2017-04-14
1092475,HOUSE,http://www.ishangzu.com/zheng/1092475.html,http://m.ishangzu.com/hz/zheng/1092475.html,杭州市,下城区,宝善,树园z(1-33),树园z(1-33)31幢98号0101室,2-1-1-1-1,54.63,南,1|0,精装配置齐全,2500.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1092536,HOUSE,http://www.ishangzu.com/zheng/1092536.html,http://m.ishangzu.com/hz/zheng/1092536.html,杭州市,下城区,和平,钛合国际,钛合国际2栋1621室,1-0-1-0-0,40.00,东,16|29,精装配置齐全,3500.00,,,申请已发布,2016-07-27 22:23:30.0,0,0,,2017-04-14
1092594,HOUSE,http://www.ishangzu.com/zheng/1092594.html,http://m.ishangzu.com/hz/zheng/1092594.html,杭州市,西湖区,黄龙,黄龙世纪苑,黄龙世纪苑2幢1单元0407室,2-1-1-1-1,71.00,北,4|25,精装配置齐全,4600.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1092636,HOUSE,http://www.ishangzu.com/zheng/1092636.html,http://m.ishangzu.com/hz/zheng/1092636.html,杭州市,上城区,清泰（城站）,南班巷,南班巷27幢3单元0602室,1-1-1-1-1,36.00,南,6|7,简装,3500.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1092902,HOUSE,http://www.ishangzu.com/zheng/1092902.html,http://m.ishangzu.com/hz/zheng/1092902.html,杭州市,下城区,宝善,艮园z(1-31),艮园z(1-31)7幢3单元0503室,3-1-1-1-1,66.68,南,5|7,简装,3350.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1092914,HOUSE,http://www.ishangzu.com/zheng/1092914.html,http://m.ishangzu.com/hz/zheng/1092914.html,杭州市,西湖区,文新,金桂大厦,金桂大厦单栋1220室,1-1-0-1-1,64.00,,12|20,简装,5300.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1092947,HOUSE,http://www.ishangzu.com/zheng/1092947.html,http://m.ishangzu.com/hz/zheng/1092947.html,杭州市,上城区,河坊街,信余里,信余里7幢3单元0302室,1-1-1-1-1,37.00,南,3|7,简装,1800.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1093011,HOUSE,http://www.ishangzu.com/zheng/1093011.html,http://m.ishangzu.com/hz/zheng/1093011.html,杭州市,下城区,朝晖,朝晖九区,朝晖九区7幢3单元202室,2-1-1-1-1,56.00,南,2|7,简装,2300.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1093077,HOUSE,http://www.ishangzu.com/zheng/1093077.html,http://m.ishangzu.com/hz/zheng/1093077.html,杭州市,上城区,吴山,红门局,红门局9号1单元0303室,1-1-1-1-1,38.00,北,3|7,简装,2500.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
10931,APARTMENT,http://www.ishangzu.com/he/10931.html,http://m.ishangzu.com/hz/he/10931.html,杭州市,滨江区,浦沿,浙新小区,浙新小区30幢1单元1501室甲,4-1-1-2-1,8.00,南,15|30,精装修,1750.00,品牌公寓,合租,已下架,2016-10-23 14:21:55.0,0,0,阳台,2017-04-14
10932,APARTMENT,http://www.ishangzu.com/he/10932.html,http://m.ishangzu.com/hz/he/10932.html,杭州市,滨江区,浦沿,浙新小区,浙新小区30幢1单元1501室乙,4-1-1-2-1,11.00,南,15|30,精装修,1750.00,品牌公寓,合租,已下架,2016-10-23 14:21:58.0,0,0,,2017-04-14
1093285,HOUSE,http://www.ishangzu.com/zheng/1093285.html,http://m.ishangzu.com/hz/zheng/1093285.html,杭州市,江干区,三里亭,三里新城兰苑,三里新城兰苑8幢3单元0403室,4-2-2-2,141.00,,4|6,精装配置齐全,4200.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
10933,APARTMENT,http://www.ishangzu.com/he/10933.html,http://m.ishangzu.com/hz/he/10933.html,杭州市,滨江区,浦沿,浙新小区,浙新小区30幢1单元1501室丙,4-1-1-2-1,11.00,东,15|30,精装修,1700.00,品牌公寓,合租,已下架,2017-03-18 12:15:54.0,0,0,,2017-04-14
1093308,HOUSE,http://www.ishangzu.com/zheng/1093308.html,http://m.ishangzu.com/hz/zheng/1093308.html,杭州市,西湖区,米市巷,塘河新村,塘河新村29幢1单元0702室,2-1-1-1-1,46.00,东南,7|7,精装配置齐全,2500.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1093332,HOUSE,http://www.ishangzu.com/zheng/1093332.html,http://m.ishangzu.com/hz/zheng/1093332.html,杭州市,下城区,西湖文化广场,中山花园,中山花园41幢2单元0102室,2-2-0-1-0,91.00,北,1|7,简装,3200.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1093344,HOUSE,http://www.ishangzu.com/zheng/1093344.html,http://m.ishangzu.com/hz/zheng/1093344.html,杭州市,西湖区,文教,银马公寓,银马公寓5幢2单元1702室,3-2-1-2-2,163.00,南,17|26,精装配置齐全,13000.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
10934,APARTMENT,http://www.ishangzu.com/he/10934.html,http://m.ishangzu.com/hz/he/10934.html,杭州市,滨江区,浦沿,浙新小区,浙新小区30幢1单元1501室丁,4-1-1-2-1,7.00,北,15|30,精装修,1700.00,品牌公寓,合租,已下架,2017-03-18 12:22:08.0,0,0,,2017-04-14
10935,APARTMENT,http://www.ishangzu.com/zheng/10935.html,http://m.ishangzu.com/hz/zheng/10935.html,杭州市,滨江区,西兴,滨康小区,滨康小区35幢1单元0402室,2-2-1-1-1,80.00,南,4|6,简装,3500.00,服务公寓,整租,已下架,2017-03-27 22:05:11.0,0,0,,2017-04-14
1093508,HOUSE,http://www.ishangzu.com/zheng/1093508.html,http://m.ishangzu.com/hz/zheng/1093508.html,杭州市,下城区,和平,嘉汇大厦,嘉汇大厦A座1905室,1-0-0-1-1,45.00,北,19|33,精装配置齐全,2800.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1093525,HOUSE,http://www.ishangzu.com/zheng/1093525.html,http://m.ishangzu.com/hz/zheng/1093525.html,杭州市,下城区,庆春,中山中路,中山中路312号东0301室,2-1-0-1-1,75.00,东北,3|7,简装,3800.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1093618,HOUSE,http://www.ishangzu.com/zheng/1093618.html,http://m.ishangzu.com/hz/zheng/1093618.html,杭州市,上城区,解百,东平巷,东平巷33号1单元0201室,2-1-1-1-1,60.87,东北,2|8,简装,3500.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1093622,HOUSE,http://www.ishangzu.com/zheng/1093622.html,http://m.ishangzu.com/hz/zheng/1093622.html,杭州市,西湖区,转塘,云栖蝶谷,云栖蝶谷翠蝶苑05幢1单元0102室,3-2-2-2,125.00,,1|7,豪华装修,9000.00,,,申请已发布,2016-07-27 22:23:30.0,0,0,,2017-04-14
1093674,HOUSE,http://www.ishangzu.com/zheng/1093674.html,http://m.ishangzu.com/hz/zheng/1093674.html,杭州市,西湖区,申花,望月公寓,望月公寓桃花苑6幢3单元0302室,1-1-1-1-1,90.00,南,3|7,简装,1350.00,,,已下架,2016-07-27 22:23:30.0,0,0,,2017-04-14
10937,APARTMENT,http://www.ishangzu.com/he/10937.html,http://m.ishangzu.com/hz/he/10937.html,杭州市,江干区,下沙金沙湖,龙湖滟澜山,龙湖滟澜山茗轩1幢1单元0802室甲,4-2-1-1-1,10.00,南,8|40,精装修,1600.00,品牌公寓,合租,已下架,2016-09-08 14:55:12.0,0,0,飘窗,2017-04-14
1093788,HOUSE,http://www.ishangzu.com/zheng/1093788.html,http://m.ishangzu.com/hz/zheng/1093788.html,杭州市,下城区,和平,星都嘉苑,星都嘉苑1栋1单元0813室,1-0-1-1-1,41.94,南,8|27,精装配置齐全,3500.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1093903,HOUSE,http://www.ishangzu.com/zheng/1093903.html,http://m.ishangzu.com/hz/zheng/1093903.html,杭州市,下城区,潮鸣,天安假日,天安假日2幢1单元0502B室,1-0-0-1-1,30.00,,5|30,精装配置齐全,2250.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
10940,APARTMENT,http://www.ishangzu.com/he/10940.html,http://m.ishangzu.com/hz/he/10940.html,杭州市,江干区,下沙金沙湖,龙湖滟澜山,龙湖滟澜山茗轩1幢1单元0802室丁,4-2-1-1-1,7.00,北,8|40,精装修,950.00,品牌公寓,合租,已下架,2016-10-21 19:48:44.0,0,0,,2017-04-14
1094014,HOUSE,http://www.ishangzu.com/zheng/1094014.html,http://m.ishangzu.com/hz/zheng/1094014.html,杭州市,西湖区,黄龙,求是新村(1-44),求是新村(1-44)21幢1单元0502室,2-1-1-1-1,63.00,北,5|0,简装,2800.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1094045,HOUSE,http://www.ishangzu.com/zheng/1094045.html,http://m.ishangzu.com/hz/zheng/1094045.html,杭州市,拱墅区,拱宸桥,北国之春,北国之春5幢1单元1301室,4-2-1-2-2,152.00,南,13|16,精装配置齐全,4000.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1094098,HOUSE,http://www.ishangzu.com/zheng/1094098.html,http://m.ishangzu.com/hz/zheng/1094098.html,杭州市,上城区,吴山,清波街,清波街76号1单元0102室,1-1-1-1-1,40.00,北,1|7,简装,2300.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1094126,HOUSE,http://www.ishangzu.com/zheng/1094126.html,http://m.ishangzu.com/hz/zheng/1094126.html,杭州市,西湖区,翠苑,翠苑五区,翠苑五区23幢2单元0501室,2-2-0-1-1,77.24,南,5|18,简装,3500.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1094172,HOUSE,http://www.ishangzu.com/zheng/1094172.html,http://m.ishangzu.com/hz/zheng/1094172.html,杭州市,下城区,武林,戒坛寺巷,戒坛寺巷18号3单元0702室,2-1-1-1-1,57.00,北,7|7,简装,3000.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1094219,HOUSE,http://www.ishangzu.com/zheng/1094219.html,http://m.ishangzu.com/hz/zheng/1094219.html,杭州市,上城区,吴山,定安路,定安路37号1单元0804室,2-2-1-1-1,74.00,,8|8,精装配置齐全,3500.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1094253,HOUSE,http://www.ishangzu.com/zheng/1094253.html,http://m.ishangzu.com/hz/zheng/1094253.html,杭州市,西湖区,申花,剑桥公社,剑桥公社F幢1单元1012室,1-1-1-1-1,45.00,南,10|25,精装配置齐全,2700.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
